text,label
"A great diner that's old-school without trying to be. Best to go when very hungry - portions are huge and everything is well made. Massive, fluffy three egg omelettes, great club sandwiches (when's the last time you had one?) .. great service, too.

Boy, I'm hungry now...",0
Good burgers and wings. Service was great. Get there before 5:00pm if you don't want to wait.,0
"Birchgrove Baking needs to relocate so that their clients have parking that does not impede the flow of traffic. Period.
They have great coffee and other tasty treats but I cannot be a patron because of....

Every time I drive by I am having to dodge patrons walking out into the street, dodging on-coming traffic all while cars are moving in and out of the few parking spot in front of the business. I slow to 20 mph just to make sure I survive the 30-50 yards of a death trap Birchgrove Baking has created by not moving to a better and safer location.
For this to be the situation for years - it is just irresponsible on part of the business owner(s).

This is not a safe location.

Visit at your own risk.",0
"Great hometowny restaurant/bar, excellent pizza, burgers, italian, salads, etc friendly staff. The locals like it too.",0
"Best customer service ever!  Decent selection of clothing g, housewares, etc.  but customer service is stellar.",0
Got the good stuff here.,0
Dr Bruce is awesome with the animals and doesn't push you into anything.. Works with you on options,0
"Excellent equipment, stimulating classes, wonderful, helpful staff, very reasonable rates. Give them 10 stars!",0
"Delicious and authentic, I will be back as a regular customer.",0
"Hit or miss, seems like a new face every time I go there. Sometimes you get the perfect cup or coffee, other times there's an obvious need for up-training.",0
Dropped my car off to fix a muffler and it was taken care of in just a day without an appointment before hand. I was very happy with the way Garret fixed it and helped to present less expensive options before working on it. Overall great experience,0
I won't use another shop. Island Auto Haven has knowledgeable friendly staff who go above and beyond to provide great customer service. Estimates I have received are less than or comparable to others in the area. High quality work and high quality parts. I have no doubt in the honesty involved. I am thankful to have found them. Highly recommend!!!,0
"Super fun. The hike in wasn’t bad, I wish they’d update the boards to something more permanent. Very secluded.",0
Dressing room. Staff commented on my weight as I was changing very unfriendly,0
A+,0
Ok food good ice cream. Looks can be deceiving.,0
Best chorizo in Vermont,0
"Rude, horrible, worst haircut of my life.",0
Great service,0
"At the time of my visit in mid-December the place appeared to be chaotic and disorganized. The parking area was very congested and hard to get out of. Barely any measures seemed to be taken to prevent COVID-19. Multiple customers were seen without masks. Thankfully all the staff was masked, but there was no enforcement of capacity or social (6') distancing. The salesperson we dealt with regarding Nordic equipment, was not sure and lacked knowledge, combined with very poor selection of Nordic skiing equipment, it was not helpful. But the personnel were friendly and genuinely trying to help.",0
Great place to hit a bucket or two.,0
The always helpful staff is very knowledgeable and friendly.,0
Quick bar staff.     Food is great.    Friendly regulars and lots of room to sit either so outside or inside.,0
"awesome trails for walking, snow shoeing or cc skiing",0
"My hair cutter was fantastic, and the prices are definitely affordable. Will be recommending to friends.",0
"I couldn’t believe this place. It's not the money, it's everything else. We received a coupon book from Christmas and there was 2 coupon for ice cream. We decided to go & check them out, so the lady showed up said we had a coupon & I handed it to her, she says oh this isn't us anymore it's new owners, but I'll take it this time. So they won't take the other one & it's only creamies. Oh & by the way she said they are having trouble with the machine, then charges us over $5.00 for 1. Don't have to worry about us going back there. Oh & I had to give the 1 star or it wouldn't be there.",0
Experienced stylists always very kind and helpful.,0
"Well this was my first time at Friendly's, I waited about 5 minutes then I went and sat at a table myself and waited another 5 minutes.
For the waitress to bring a menu if it had been busy you could understand it, but their were only two tables with any people at them
The omelette was OK but let's face it how can anyone mess up an omelette. Give it a miss.",0
Great workshops and staff.,0
"Conveniently located, good service, friendly stylists, my go to for a quick haircut.",0
Great stop for maple goods and local products.  Get a maple creemee.,0
Good food lots of TV's price for food is good as well.  pretty cold inside bring cover-up . Nice at first but could be turned down notch. Very friendly staff I will say,0
An awesome pregame spot with cheap pitchers of beer always on special,0
"We liked that the soup, lo mein, and tofu dishes were not overly oily and spices were kept to a minimum.",0
